data,wse,phase,wse_orto_local,h_elipsoidal,wse_swot_ref,param_H_orto_ZR,param_N_local,param_N_egm2008
1970-03-23,4.73,High,120.547,126.277,120.07979296630606,115.817,5.73,6.1972070336939495
1970-03-24,4.72,High,120.53699999999999,126.267,120.06979296630604,115.817,5.73,6.1972070336939495
1970-03-25,4.7,High,120.517,126.247,120.04979296630606,115.817,5.73,6.1972070336939495
1970-03-26,4.69,High,120.50699999999999,126.237,120.03979296630604,115.817,5.73,6.1972070336939495
1970-03-27,4.67,High,120.487,126.217,120.01979296630606,115.817,5.73,6.1972070336939495
1970-03-28,4.65,High,120.467,126.197,119.99979296630605,115.817,5.73,6.1972070336939495
1970-03-29,4.63,High,120.44699999999999,126.17699999999999,119.97979296630604,115.817,5.73,6.1972070336939495
1970-03-30,4.61,High,120.42699999999999,126.157,119.95979296630605,115.817,5.73,6.1972070336939495
1970-03-31,4.59,High,120.407,126.137,119.93979296630604,115.817,5.73,6.1972070336939495
1970-04-01,4.57,High,120.387,126.117,119.91979296630606,115.817,5.73,6.1972070336939495
1970-04-02,4.55,High,120.36699999999999,126.097,119.89979296630605,115.817,5.73,6.1972070336939495
1970-04-03,4.54,High,120.357,126.087,119.88979296630606,115.817,5.73,6.1972070336939495
1970-04-04,4.52,High,120.33699999999999,126.067,119.86979296630605,115.817,5.73,6.1972070336939495
1970-04-05,4.5,High,120.317,126.047,119.84979296630604,115.817,5.73,6.1972070336939495
1970-04-06,4.47,High,120.28699999999999,126.017,119.81979296630604,115.817,5.73,6.1972070336939495
1970-04-07,4.44,High,120.25699999999999,125.987,119.78979296630604,115.817,5.73,6.1972070336939495
1970-04-08,4.42,High,120.237,125.967,119.76979296630606,115.817,5.73,6.1972070336939495
1970-04-09,4.39,High,120.207,125.937,119.73979296630606,115.817,5.73,6.1972070336939495
1970-04-10,4.36,High,120.17699999999999,125.907,119.70979296630605,115.817,5.73,6.1972070336939495
1970-04-11,4.34,High,120.157,125.887,119.68979296630604,115.817,5.73,6.1972070336939495
1970-04-12,4.31,High,120.127,125.857,119.65979296630604,115.817,5.73,6.1972070336939495
1970-04-13,4.29,High,120.107,125.837,119.63979296630606,115.817,5.73,6.1972070336939495
1970-04-14,4.26,High,120.077,125.807,119.60979296630606,115.817,5.73,6.1972070336939495
1970-04-15,4.24,High,120.05699999999999,125.78699999999999,119.58979296630605,115.817,5.73,6.1972070336939495
1970-04-16,4.22,High,120.03699999999999,125.767,119.56979296630604,115.817,5.73,6.1972070336939495
1970-04-17,4.2,High,120.017,125.747,119.54979296630606,115.817,5.73,6.1972070336939495
1970-04-18,4.18,High,119.99699999999999,125.72699999999999,119.52979296630605,115.817,5.73,6.1972070336939495
1970-04-19,4.16,High,119.97699999999999,125.707,119.50979296630604,115.817,5.73,6.1972070336939495
1970-04-20,4.14,High,119.957,125.687,119.48979296630606,115.817,5.73,6.1972070336939495
1970-04-21,4.12,High,119.937,125.667,119.46979296630604,115.817,5.73,6.1972070336939495
1970-04-22,4.09,High,119.907,125.637,119.43979296630604,115.817,5.73,6.1972070336939495
1970-04-23,4.06,High,119.877,125.607,119.40979296630604,115.817,5.73,6.1972070336939495
1970-04-24,4.04,High,119.857,125.587,119.38979296630606,115.817,5.73,6.1972070336939495
